airport_qid,airport,country_qid,country,administrative_entity_qid,administrative_entity,latitude,longitude,iata_code,icao_code,hub_qid,hub,hub_latitude,hub_longitude,replaced_by_qid,replaced_by_icao_code
Q16898324,Picton Aerodrome,Q664,New Zealand,Q140083,Marlborough District,-41.3447,173.958,PCN,NZOK,NA,NA,NA,NA,NA,
Q15264060,Omaka Aerodrome,Q664,New Zealand,Q883831,Blenheim,-41.54,173.92194444,NA,NZOM,NA,NA,NA,NA,NA,
Q20459787,Opotiki Airport,Q664,New Zealand,NA,NA,-38.0225,177.307222,NA,NZOP,NA,NA,NA,NA,NA,
Q2902745,Oamaru Airport,Q664,New Zealand,Q692912,Otago Region,-44.97,171.08166666667,OAM,NZOU,NA,NA,NA,NA,NA,
Q12694253,Okiwi Station Airport,Q664,New Zealand,NA,NA,-36.146388,175.418612,NA,NZOX,NA,NA,NA,NA,NA,
Q3374224,Pegasus Field,"NA",NA,Q21590062,Antarctic Treaty area,-77.9633333333333,166.524722222222,NA,NZPG,Q498627,McMurdo Station,-77.848209,166.668422,Q28430921,
Q7134812,Parakai Aerodrome,Q664,New Zealand,Q37100,Auckland,-36.651666666667,174.43333333333,NA,NZPI,NA,NA,NA,NA,NA,
Q35289086,Pikes Point Airport,Q664,New Zealand,Q37100,Auckland,-36.92951,174.81148,NA,NZPK,NA,NA,NA,NA,NA,
Q1432305,Palmerston North International Airport,Q664,New Zealand,Q212289,Palmerston North,-40.320555555556,175.61694444444,PMR,NZPM,Q212289,Palmerston North,-40.354911,175.609511,NA,
Q6366753,Kapiti Coast Airport,Q664,New Zealand,Q856010,Wellington Region,-40.904722222222,174.98916666667,PPQ,NZPP,Q1115332,Paraparaumu,-40.916666666667,175.01666666667,NA,
Q1204970,Queenstown Airport,Q664,New Zealand,Q7108338,Otago,-45.021111111111,168.73916666667,ZQN,NZQN,Q613602,Queenstown,-45.031111111111,168.6625,NA,
Q12694636,Raglan Airport,Q664,New Zealand,Q1973593,Waikato District,-37.804722,174.86,NA,NZRA,NA,NA,NA,NA,NA,
Q7383795,Ryan's Creek Aerodrome,Q664,New Zealand,Q864971,Southland Region,-46.899722222222,168.10166666667,SZS,NZRC,NA,NA,NA,NA,NA,
Q7292857,Rangitata Island Aerodrome,Q664,New Zealand,NA,NA,-44.1146,171.448,NA,NZRI,NA,NA,NA,NA,NA,
Q1134679,Rotorua International Airport,Q664,New Zealand,Q2192924,Bay of Plenty Region,-38.109166666667,176.31722222222,ROT,NZRO,Q208948,Rotorua,-38.137777777778,176.25138888889,NA,
Q7292845,Rangiora Airport,Q664,New Zealand,NA,NA,-43.2892,172.5413,NA,NZRT,NA,NA,NA,NA,NA,
Q12695522,Waiouru Airport,Q664,New Zealand,Q856010,Wellington Region,-39.446388,175.658333,NA,NZRU,NA,NA,NA,NA,NA,
Q12695164,"Stratford, New Zealand Airport",Q664,New Zealand,NA,NA,-39.318888,174.310278,NA,NZSD,NA,NA,NA,NA,NA,
Q20464713,Springhill Airport,Q664,New Zealand,NA,NA,-36.323612,174.555555,NA,NZSL,NA,NA,NA,NA,NA,
Q2902421,Jack F. Paulus Skiway,"NA",NA,Q21590062,Antarctic Treaty area,-90,0,NA,NZSP,Q243307,Amundsen–Scott South Pole Station,-89.9975,139.2728,NA,
Q12695256,Te Aroha Airport,Q664,New Zealand,Q726917,Auckland Region,-37.474722,175.618055,NA,NZTA,NA,NA,NA,NA,NA,
Q16927240,Te Kowhai Aerodrome,Q664,New Zealand,Q1973593,Waikato District,-37.745,175.1586111,NA,NZTE,Q7690853,Te Kowhai,-37.7384,175.154,NA,
Q6587859,Tauranga Airport,Q664,New Zealand,Q207756,Tauranga,-37.671944444444,176.19611111111,TRG,NZTG,Q207756,Tauranga,-37.685833333333,176.16666666667,NA,
Q7709861,Thames Aerodrome,Q664,New Zealand,Q1691479,Thames,-37.16,175.5494444,TMZ,NZTH,NA,NA,NA,NA,NA,
Q20452893,Taieri Airport,Q664,New Zealand,Q96249787,Dunedin City,-45.86,170.358333,NA,NZTI,NA,NA,NA,NA,NA,
Q6588099,Takaka Aerodrome,Q664,New Zealand,Q666142,Tasman District,-40.813333,172.775278,KTF,NZTK,NA,NA,NA,NA,NA,
Q7695299,Tekapo Aerodrome,Q664,New Zealand,Q1760822,Mackenzie District,-44.0049,170.4436,NA,NZTL,Q5414035,Lake Tekapo,-44.004,170.4775,NA,
Q20458133,Taumarunui Airport,Q664,New Zealand,Q726917,Auckland Region,-38.843333,175.255278,NA,NZTM,NA,NA,NA,NA,NA,
Q12695377,Turangi Airport,Q664,New Zealand,Q2644349,Taupo District,-38.968333,175.813612,NA,NZTN,NA,NA,NA,NA,NA,
Q12695323,Tokoroa Airport,Q664,New Zealand,Q112685,Tokoroa,-38.23666667,175.8927778,TKZ,NZTO,NA,NA,NA,NA,NA,
Q35308970,Taharoa Aerodrome,Q664,New Zealand,Q139918,Waikato Region,-38.1811,174.70799,THH,NZTS,NA,NA,NA,NA,NA,
Q12695260,Te Kuiti Airport,Q664,New Zealand,NA,NA,-38.303333,175.146945,NA,NZTT,NA,NA,NA,NA,NA,
Q1433050,Richard Pearse Airport,Q664,New Zealand,Q1016574,Timaru,-44.302777777778,171.22527777778,TIU,NZTU,NA,NA,NA,NA,NA,
Q7690752,Te Anau Airport,Q664,New Zealand,Q1972706,Southland District,-45.46194444,167.70027778,NA,NZTZ,NA,NA,NA,NA,Q6746931,
Q15269111,Pukaki Airport,Q664,New Zealand,Q1760822,Mackenzie District,-44.23694444,170.11888889,TWZ,NZUK,NA,NA,NA,NA,NA,
Q7148831,Pauanui Aerodrome,Q664,New Zealand,NA,NA,-37.021667,175.863612,NA,NZUN,NA,NA,NA,NA,NA,
Q6748001,Mandeville Aerodrome,Q664,New Zealand,NA,NA,-45.991388888889,168.81305555556,NA,NZVL,NA,NA,NA,NA,NA,
Q2748837,Williams Field,"NA",NA,Q21590062,Antarctic Treaty area,-77.8672222222222,167.056666666667,NA,NZWD,Q498627,McMurdo Station,-77.848209,166.668422,NA,
Q7967043,Wanaka Airport,Q664,New Zealand,Q692912,Otago Region,-44.7225,169.24583333333,WKA,NZWF,NA,NA,NA,NA,NA,
Q7999704,Wigram Aerodrome,Q664,New Zealand,Q657004,Canterbury Region,-43.5511,172.553,NA,NZWG,Q79990,Christchurch,-43.5308888888889,172.6365,NA,
Q7990475,Whakatane Airport,Q664,New Zealand,Q974074,Whakatāne,-37.920555555556,176.91416666667,WHK,NZWK,Q974074,Whakatāne,-37.964,176.984,NA,
Q7985885,West Melton Aerodrome,Q664,New Zealand,Q4479817,West Melton,-43.476694444444,172.39511111111,WML,NZWL,NA,NA,NA,NA,NA,
Q12695515,Waimate Airport,Q664,New Zealand,Q6460450,Waimate District,-44.79,171.091667,NA,NZWM,NA,NA,NA,NA,NA,
Q1150574,Wellington International Airport,Q664,New Zealand,Q7365665,Rongotai,-41.328969,174.811682,WLG,NZWN,Q23661,Wellington,-41.288888888889,174.77722222222,NA,
Q7960336,Wairoa Aerodrome,Q664,New Zealand,Q599594,Wairoa,-39.01221,177.40427,WIR,NZWO,NA,NA,NA,NA,NA,
Q7277288,RNZAF Base Auckland,Q664,New Zealand,Q726917,Auckland Region,-36.787777777778,174.63027777778,NA,NZWP,Q37100,Auckland,-36.85,174.78333333333,NA,
Q7990621,Whangarei Airport,Q664,New Zealand,Q59596,Northland Region,-35.768333333333,174.365,WRE,NZWR,NA,NA,NA,NA,NA,
Q2791588,"Westport Airport, New Zealand",Q664,New Zealand,Q1004325,Buller District,-41.7381,171.581,WSZ,NZWS,NA,NA,NA,NA,NA,
Q7996498,Whitianga Aerodrome,Q664,New Zealand,Q726917,Auckland Region,-36.835833,175.700278,WTZ,NZWT,NA,NA,NA,NA,NA,
Q7967807,Wanganui Airport,Q664,New Zealand,Q139907,Manawatū-Whanganui Region,-39.962222222222,175.02527777778,WAG,NZWU,NA,NA,NA,NA,NA,
Q12695516,Waihi Beach Airport,Q664,New Zealand,Q1520662,Waihi Beach,-37.43,175.951944,NA,NZWV,NA,NA,NA,NA,NA,
Q12695524,Waipukurau Airport,Q664,New Zealand,NA,NA,-39.996667,176.536945,NA,NZYP,NA,NA,NA,NA,NA,
Q14932978,NA,Q889,Afghanistan,NA,NA,32.3368988,68.9405975,NA,OA1A,NA,NA,NA,NA,NA,
Q2875811,Bamyan Airport,Q889,Afghanistan,Q171382,Bamyan,34.81,67.820555555556,BIN,OABN,Q214495,Bamyan,34.816666666667,67.816666666667,NA,
Q2723683,Bost Airport,Q889,Afghanistan,Q476800,Lashkar Gah,31.558777777778,64.364694444444,BST,OABT,Q476800,Lashkar Gah,31.5938194444444,64.3716111111111,NA,
Q1837469,Chaghcharan Airport,Q889,Afghanistan,Q958621,Chaghcharan,34.526416666667,65.270638888889,CCN,OACC,Q958621,Chaghcharan,34.5225,65.251666666667,NA,
Q7423786,Sardeh Band Airport,Q889,Afghanistan,Q180415,Ghazni,33.321,68.636472222222,SBF,OADS,Q4854216,Band E Sardeh Dam,33.29416667,68.63361111,NA,
Q19931162,Dwyer Airport,Q889,Afghanistan,NA,NA,31.091944444444,64.066944444444,DWR,OADY,Q5027144,Camp Dwyer,31.1011,64.0672,NA,
Q2875462,Darwaz Airport,Q889,Afghanistan,Q165376,Badakhshan,38.4617,70.8818,DAZ,OADZ,NA,NA,NA,NA,NA,
Q15040959,Eshkashem Airport,Q889,Afghanistan,NA,NA,36.732,71.5969,NA,OAEM,NA,NA,NA,NA,NA,
Q2875486,Farah Airport,Q889,Afghanistan,Q593156,Farah,32.366166666667,62.165472222222,FAH,OAFR,Q593156,Farah,32.343611111111,62.119444444444,NA,
Q671801,Fayzabad Airport,Q889,Afghanistan,Q156558,Fayzabad,37.119444444444,70.518333333333,FBD,OAFZ,Q156558,Fayzabad,37.121944444444,70.583333333333,NA,
Q15040961,Ghaziabad Airport,Q889,Afghanistan,NA,NA,34.3159,70.7634,NA,OAGA,Q5556087,"Ghaziabad, Kunar",34.71583333,70.76416667,NA,
Q3273815,Ghazni Airport,Q889,Afghanistan,Q173731,Ghazni,33.5308,68.4123,GZI,OAGN,NA,NA,NA,NA,NA,
Q11824394,Gardez Airport,Q889,Afghanistan,Q182493,Paktia,33.6299,69.2385,GRG,OAGZ,Q467632,Gardēz,33.593055555556,69.229722222222,NA,
Q2381990,Khwahan Airport,Q889,Afghanistan,Q165376,Badakhshan,37.8917,70.2033,KWH,OAHN,Q6403261,Khvahan,37.8886,70.2194,NA,
Q1431482,Herat International Airport,Q889,Afghanistan,Q45313,Herat,34.210055555556,62.227944444444,HEA,OAHR,Q45313,Herat,34.37385,62.179180555556,NA,
Q800126,Bagram Air Base,Q889,Afghanistan,Q799961,Bagram District,34.946388888889,69.265,OAI,OAIX,NA,NA,NA,NA,NA,
Q2742390,Jalalabad Airport,Q889,Afghanistan,Q178471,Nangarhar,34.399694444444,70.498527777778,JAA,OAJL,Q183303,Jalalabad,34.430277777778,70.452777777778,NA,
Q744802,Hamid Karzai International Airport,Q889,Afghanistan,Q5838,Kabul,34.565861111111,69.212305555556,KBL,OAKB,Q5838,Kabul,34.532777777778,69.165833333333,NA,
Q14932977,Khojaghar Airport,Q889,Afghanistan,NA,NA,37.083333,69.366667,NA,OAKG,NA,NA,NA,NA,NA,
Q33156,Kandahar International Airport,Q889,Afghanistan,Q45604,Kandahar,31.507222222222,65.850277777778,KDH,OAKN,Q45604,Kandahar,31.607777777778,65.705277777778,NA,
Q2875517,Khost Airfield,Q889,Afghanistan,Q386682,Khost,33.333583333333,69.951722222222,KHT,OAKS,Q185752,Khost,33.4,69.9,NA,
Q15040963,Muqur airport,Q889,Afghanistan,Q180415,Ghazni,32.8768,67.8453,NA,OAMK,Q15260273,"Muqur, Ghazni",32.8178,67.7692,NA,
Q2875530,Maymana Airport,Q889,Afghanistan,NA,NA,35.933,64.75,MMZ,OAMN,Q309345,Maymana,35.933333333333,64.75,NA,
Q703013,Mazar-i-Sharif Airport,Q889,Afghanistan,Q130469,Mazar-i-Sharif,36.706888888889,67.209083333333,MZR,OAMS,Q130469,Mazar-i-Sharif,36.7,67.116666666667,NA,
Q15040964,Nili Airport,Q889,Afghanistan,Q183028,Urozgan,33.7167,66.1167,NA,OANL,Q3241119,Nili,33.716666666667,66.116666666667,NA,
Q11824808,Urgoon Airport,Q889,Afghanistan,NA,NA,32.9167,69.1333,URN,OAOG,Q21042279,Urgun,32.9006,69.1569,NA,
Q15040965,Panjab Airport,Q889,Afghanistan,NA,NA,34.392,67.0208,NA,OAPJ,Q7131225,Panjab,34.383333333333,67.016666666667,NA,
Q19931172,Qalat Airport,Q889,Afghanistan,NA,NA,32.1339,66.8989,NA,OAQA,Q527318,Qalat,32.106111111111,66.906944444444,NA,
Q2875606,Qala i Naw Airport,Q889,Afghanistan,Q26396,Qala i Naw,34.98575,63.117611111111,LQN,OAQN,Q172052,Badghis,35,63.75,NA,
Q11824656,Uruzgan Aerodrome,Q889,Afghanistan,Q183028,Urozgan,32.9,66.62,URZ,OARG,NA,NA,NA,NA,NA,
Q2875579,Razer Airport,Q889,Afghanistan,Q165376,Badakhshan,36.0175,70.762200000000007,KUR,OARZ,NA,NA,NA,NA,NA,
Q15040967,Sharana Airstrip,Q889,Afghanistan,Q185575,Paktika,33.126,68.8386,OAS,OASA,Q2615863,Sharana,33.13,68.78,NA,
Q2886559,Shindand Air Base,Q889,Afghanistan,Q2497882,Shindand,33.391330555556,62.260975,OAH,OASD,Q2497882,Shindand,33.303611111111,62.14,NA,
Q2875655,Sheberghan Airfield,Q889,Afghanistan,Q838954,Sheberghan,36.751305555556,65.912583333333,NA,OASG,Q838954,Sheberghan,36.665,65.752,NA,
Q5473246,Forward Operating Base Shank,Q889,Afghanistan,Q807234,Baraki Barak,33.92249,69.07731,OAA,OASH,NA,NA,NA,NA,NA,
Q2875649,Sheghnan Airport,Q889,Afghanistan,Q165376,Badakhshan,37.566666666667,71.5,SGA,OASN,Q1964734,Shighnan,37.616666666667,71.45,NA,
Q2736618,Tarin Kowt Airport,Q889,Afghanistan,NA,NA,32.605277777778,65.864166666667,TII,OATN,Q989293,Tarinkot,32.624167,65.876667,NA,
Q2875669,Taloqan Airport,Q889,Afghanistan,Q477238,Taloqan,36.770694444444,69.532416666667,TQN,OATQ,Q477238,Taloqan,36.716666666667,69.516666666667,NA,
Q15040968,Taywara Airport,Q889,Afghanistan,NA,NA,33.5432,64.4251,NA,OATW,Q7690357,"Taywara, Afghanistan",33.51,64.42,NA,
Q2875855,Kunduz Airport,Q889,Afghanistan,Q108155,Kunduz,36.665138888889,68.910555555556,UND,OAUZ,Q186418,Kunduz Province,36.8,68.8,NA,
Q15040969,Yangi Qaleh Airport,Q889,Afghanistan,Q186395,Takhar,37.4561,69.6409,NA,OAYQ,NA,NA,NA,NA,NA,
Q15040970,Yawan Airport,Q889,Afghanistan,Q165376,Badakhshan,37.5635,70.4444,NA,OAYW,Q2670916,Yawan,37.528055555556,70.380555555556,NA,
Q784017,Camp Shorabak,Q889,Afghanistan,Q173821,Helmand,31.86644,64.19239,OAZ,OAZI,NA,NA,NA,NA,NA,
Q1432790,Zaranj Airport,Q889,Afghanistan,Q183021,Nimruz,30.969472222222,61.866694444444,ZAJ,OAZJ,Q475802,Zaranj,30.96,61.86,NA,
Q82928,Isa Air Base,Q398,Bahrain,Q398,Bahrain,25.918333333333,50.590555555556,NA,OBBS,NA,NA,NA,NA,NA,
Q12243553,Sakhir Air Base,Q398,Bahrain,Q398,Bahrain,26.03472222,50.52444444,NA,OBKH,Q4115261,Awali,26.084444444444,50.550555555556,NA,
Q11824181,Dhala,Q805,Yemen,Q1884227,Ad Dhale'e District,13.7333,44.7333,DHL,ODAL,NA,NA,NA,NA,NA,
Q12692822,NA,Q851,Saudi Arabia,NA,NA,21.2269583333333,55.2673216666667,NA,OE0L,NA,NA,NA,NA,NA,
Q20461369,NA,Q851,Saudi Arabia,NA,NA,25.2144033333333,46.6406416666667,NA,OE44,NA,NA,NA,NA,NA,
Q2875840,Khafji Airport,Q851,Saudi Arabia,Q1771721,Khafji governorate,28.39,48.51638889,NA,OE45,Q1771721,Khafji governorate,28.440319444444,48.484383333333,NA,
Q12691479,NA,Q851,Saudi Arabia,NA,NA,20.4759007,44.7574997,NA,OE46,NA,NA,NA,NA,NA,
Q20447098,NA,Q851,Saudi Arabia,NA,NA,18.8932,41.35499,NA,OE48,NA,NA,NA,NA,NA,
Q12693904,NA,Q851,Saudi Arabia,NA,NA,21.4374883333333,39.994205,NA,OE49,NA,NA,NA,NA,NA,
Q12691464,Lapangan Terbang Al Artawiyah South,Q851,Saudi Arabia,NA,NA,26.6116009,45.3219986,NA,OE52,NA,NA,NA,NA,NA,
Q12691456,NA,Q851,Saudi Arabia,NA,NA,24.9421005,46.391201,NA,OE53,NA,NA,NA,NA,NA,
Q20447597,Hafar Al Atk Airport,Q851,Saudi Arabia,NA,NA,26.001364,46.532942,NA,OE54,NA,NA,NA,NA,NA,
Q20465607,NA,Q851,Saudi Arabia,NA,NA,22.7101416666667,53.2811783333333,NA,OE56,NA,NA,NA,NA,NA,
Q2875737,Abu Ali Airport,Q851,Saudi Arabia,NA,NA,27.31833333,49.58694444,NA,OEAA,Q27430,Jubail governorate,27,49.666666666667,NA,
Q2743319,Abha Regional Airport,Q851,Saudi Arabia,Q779855,'Asir Province,18.240366666667,42.656625,AHB,OEAB,Q190948,Abha,18.216666666667,42.5,NA,
Q2875750,Al-Ahsa International Airport,Q851,Saudi Arabia,Q27136,Hofuf,25.285305555556,49.485188888889,HOF,OEAH,Q4702167,Al-Ahsa governorate,25.383333333333,49.6,NA,
Q4120431,Prince Abdul Majeed bin Abdul Aziz Domestic Airport,Q851,Saudi Arabia,Q236027,Medina Province,26.48333333,38.11694444,ULH,OEAO,Q27242,Al-Ula,26.6084813,37.9242897,NA,
Q2875749,Al-Baha Domestic Airport,Q851,Saudi Arabia,Q852774,Al-Baha Province,20.296055555556,41.634277777778,ABT,OEBA,Q27176,Al Bahah,20.01288,41.46767,NA,
Q598699,Bisha Domestic Airport,Q851,Saudi Arabia,Q779855,'Asir Province,19.984444444444,42.620833333333,BHH,OEBH,Q27135,Bisha governorate,20,42.6,NA,
Q2875738,Abqaiq Airport,Q851,Saudi Arabia,Q27177,Abqaiq,25.911666666667,49.591666666667,NA,OEBQ,Q27177,Abqaiq,25.935,49.6661111111111,NA,
Q911155,King Fahd International Airport,Q851,Saudi Arabia,Q953508,Eastern Province,26.471111111111,49.797777777778,DMM,OEDF,Q160320,Dammam,26.4333333333333,50.1,NA,
Q961475,Dawadmi Domestic Airport,Q851,Saudi Arabia,Q1249255,Riyadh Province,24.449722222222,44.121111111111,DWD,OEDM,Q27258,Dawadmi governorate,24.494166666667,44.383333333333,NA,
Q1658031,King Abdulaziz Air Base,Q851,Saudi Arabia,Q268915,Dhahran,26.265277777778,50.151944444444,DHA,OEDR,NA,NA,NA,NA,NA,
Q2672950,Jizan Regional Airport,Q851,Saudi Arabia,Q27660,Jizan,16.901111111111,42.585833333333,GIZ,OEGN,Q27660,Jizan,16.889166666667,42.561111111111,NA,
Q2672934,Prince Nayef bin Abdulaziz Regional Airport,Q851,Saudi Arabia,Q1105411,Al-Qassim Province,26.302777777778,43.774166666667,ELQ,OEGS,Q1105411,Al-Qassim Province,25.80632,42.87323,NA,
Q2743310,Gurayat Domestic Airport,Q851,Saudi Arabia,Q1471266,Al-Jowf Province,31.411944444444,37.279444444444,URY,OEGT,Q2829401,Qurayyat governorate,31.3167,37.3667,NA,
Q2876123,Ha'il Regional Airport,Q851,Saudi Arabia,Q243656,Ḥaʼil Province,27.439722222222,41.686388888889,HAS,OEHL,Q675568,"Ha'il, Saudi Arabia",27.516666666667,41.683333333333,NA,
Q3073279,Haradh Airport,Q851,Saudi Arabia,Q3127238,Haradh,24.102,49.2221,NA,OEHR,Q3127238,Haradh,24.145555555556,49.065277777778,NA,
Q12692976,Hawtah Airport,Q851,Saudi Arabia,NA,NA,22.967145,46.899517,NA,OEHW,NA,NA,NA,NA,NA,
Q3187886,Jubail Airport,Q851,Saudi Arabia,Q27430,Jubail governorate,27.0389,49.405,QJB,OEJB,Q27430,Jubail governorate,27,49.666666666667,NA,
Q109754514,Jeddah Airport (until 1982),Q851,Saudi Arabia,NA,NA,21.504444,39.201111,NA,OEJD,NA,NA,NA,NA,Q153592,
Q6411568,King Faisal Naval Base,Q851,Saudi Arabia,Q234167,Mecca Province,21.345277777778,39.173055555556,NA,OEJF,NA,NA,NA,NA,NA,
Q10860399,King Abdulaziz Naval Base,Q851,Saudi Arabia,Q953508,Eastern Province,26.941666666667,49.704166666667,NA,OEJL,Q27430,Jubail governorate,27,49.666666666667,NA,
Q153592,King Abdulaziz International Airport,Q851,Saudi Arabia,Q234167,Mecca Province,21.6616944444444,39.1730277777778,JED,OEJN,Q374365,Jeddah,21.542777777778,39.172777777778,NA,
Q3045688,Hafar Al-Batin Domestic Airport,Q851,Saudi Arabia,Q993737,King Khalid Military City,27.900833333333,45.528055555556,KMC,OEKK,Q27400,Hafar Al-Batin governorate,28.434166666667,45.963611111111,NA,
Q11297921,King Khalid Air Base,Q851,Saudi Arabia,NA,NA,18.3069,42.8092,KMX,OEKM,NA,NA,NA,NA,NA,
Q21014404,Khurais Airport,Q851,Saudi Arabia,Q1639678,Khurais oil field,25.2654,48.1782,NA,OEKN,Q1639678,Khurais oil field,25.06944444,48.195,NA,
Q12693353,Khurais Airport,Q851,Saudi Arabia,Q1639678,Khurais oil field,25.069557,48.194943,NA,OEKR,Q1639678,Khurais oil field,25.06944444,48.195,NA,
Q1205940,Prince Mohammad Bin Abdulaziz International Airport,Q851,Saudi Arabia,Q236027,Medina Province,24.55175,39.71425,MED,OEMA,Q35484,Medina,24.466666666667,39.6,NA,
Q1528888,Najran Domestic Airport,Q851,Saudi Arabia,Q464718,Najran Province,17.611388888889,44.419166666667,EAM,OENG,Q27174,Najran,17.4917,44.1322,NA,
Q63122768,Neom Airport,Q851,Saudi Arabia,NA,NA,27.928611,35.296111,NUM,OENN,NA,NA,NA,NA,NA,
Q12694129,Nariya Airport,Q851,Saudi Arabia,NA,NA,27.5,48.5,NA,OENR,NA,NA,NA,NA,NA,
Q2672944,Qaisumah Domestic Airport,Q851,Saudi Arabia,Q953508,Eastern Province,28.335,46.125,AQI,OEPA,Q3543647,Qaisumah,28.3097,46.1275,NA,
Q12694562,Pump Station 3 Airport,Q851,Saudi Arabia,NA,NA,25.166667,47.496667,NA,OEPC,NA,NA,NA,NA,NA,
Q12694560,Pump Station 6 Airport,Q851,Saudi Arabia,NA,NA,24.710753,44.964647,NA,OEPF,NA,NA,NA,NA,NA,
Q12694561,Pump Station 9 Airport,Q851,Saudi Arabia,NA,NA,24.276075,42.143795,NA,OEPI,NA,NA,NA,NA,NA,
Q20461149,Pump Station 10 Airport,Q851,Saudi Arabia,NA,NA,24.10717,41.036003,NA,OEPJ,NA,NA,NA,NA,NA,
Q19931164,IPSA-3 Airport,Q851,Saudi Arabia,NA,NA,27.95,46.7417,NA,OEPK,NA,NA,NA,NA,NA,
Q4116941,Prince Sultan Air Base,Q851,Saudi Arabia,Q2162128,Al-Kharj governorate,24.0625,47.580277777778,AKH,OEPS,NA,NA,NA,NA,NA,
Q59404343,Al Qunfudhah Regional Airport,Q851,Saudi Arabia,NA,NA,19.3461944444444,41.0572777777778,NA,OEQN,NA,NA,NA,NA,NA,
Q12694626,Rabigh Airport,Q851,Saudi Arabia,NA,NA,22.7,39.066667,NA,OERB,NA,NA,NA,NA,NA,
Q2743307,Rafha Domestic Airport,Q851,Saudi Arabia,Q201781,Northern Borders Province,29.626388888889,43.490555555556,RAH,OERF,Q27219,Rafha governorate,29.638611111111,43.501388888889,NA,
Q47157,King Khalid International Airport,Q851,Saudi Arabia,Q3692,Riyadh,24.957777777778,46.698888888889,RUH,OERK,Q3692,Riyadh,24.65,46.71,NA,
Q2875896,Ras Al-Mishab Airport,Q851,Saudi Arabia,NA,NA,28.079555555556,48.611027777778,NA,OERM,NA,NA,NA,NA,NA,
Q2875769,Arar Domestic Airport,Q851,Saudi Arabia,Q201781,Northern Borders Province,30.906588888889,41.138216666667,RAE,OERR,Q626199,Arar,30.983333333333,41.016666666667,NA,
Q2875897,Ras Tanura Airport,Q851,Saudi Arabia,Q27222,Ras Tanura governorate,26.723333333333,50.030277777778,NA,OERT,Q27222,Ras Tanura governorate,26.65,50.1667,NA,
Q4118296,Riyadh Air Base,Q851,Saudi Arabia,Q3692,Riyadh,24.709722222222,46.725277777778,XWM,OERY,NA,NA,NA,NA,NA,
Q2875920,Shaybah Airport,Q851,Saudi Arabia,Q19185871,Shaybah,22.5147,53.9597,NA,OESB,Q19185871,Shaybah,21.7238,53.6572,NA,
Q2876026,Sharurah Domestic Airport,Q851,Saudi Arabia,Q464718,Najran Province,17.466944444444,47.121111111111,SHW,OESH,Q2568060,Sharurah governorate,17.483333333333,47.116666666667,NA,
Q2875755,Al-Jawf Domestic Airport,Q851,Saudi Arabia,Q1471266,Al-Jowf Province,29.785277777778,40.099722222222,AJF,OESK,Q27469,Sakakah governorate,29.969722222222,40.2,NA,
Q12695179,Sulayel Airport,Q851,Saudi Arabia,Q1249255,Riyadh Province,20.464743,45.619643,NA,OESL,NA,NA,NA,NA,NA,
Q2876145,Tabuk Regional Airport,Q851,Saudi Arabia,Q1315953,Tabuk Province,28.365555555556,36.618888888889,TUU,OETB,Q244232,"Tabuk, Saudi Arabia",28.397222222222,36.578888888889,NA,
Q5220537,Thumamah Airport,Q851,Saudi Arabia,Q1249255,Riyadh Province,25.213055555556,46.641111111111,NA,OETH,NA,NA,NA,NA,NA,
Q2875943,Tanajib Airport,Q851,Saudi Arabia,Q7682241,Tanajib,27.867805555556,48.769111111111,NA,OETN,Q7682241,Tanajib,27.317,48.867,NA,
Q2743305,Turaif Domestic Airport,Q851,Saudi Arabia,Q201781,Northern Borders Province,31.692777777778,38.731111111111,TUI,OETR,Q27255,Turaif governorate,31.6775,38.653055555556,NA,
Q2875783,Udhayliyah Airport,Q851,Saudi Arabia,Q953508,Eastern Province,25.151666666667,49.328333333333,NA,OEUD,Q3072061,Udhailiyah,25.1333,49.3,NA,
Q12695408,Umm Lejj Airport,Q851,Saudi Arabia,NA,NA,25.166667,37.333333,NA,OEUM,NA,NA,NA,NA,NA,
Q2743332,Wadi al-Dawasir Domestic Airport,Q851,Saudi Arabia,Q1249255,Riyadh Province,20.504166666667,45.199444444444,WAE,OEWD,Q3181510,Wadi ad-Dawasir governorate,20.464444444444,44.787222222222,NA,
Q2672939,Al Wajh Domestic Airport,Q851,Saudi Arabia,Q1315953,Tabuk Province,26.198611111111,36.476388888889,EJH,OEWJ,Q27251,Al Wajh governorate,26.283333333333,36.416666666667,NA,
Q2875998,Yanbu Airport,Q851,Saudi Arabia,Q236027,Medina Province,24.144166666667,38.063611111111,YNB,OEYN,Q466027,Yanbu governorate,24.0444929,38.4073857,NA,
Q20467068,Zulfi Airport,Q851,Saudi Arabia,Q1249255,Riyadh Province,26.35,44.833333,NA,OEZL,NA,NA,NA,NA,NA,
Q12694102,NA,Q794,Iran,NA,NA,33.0889716666667,53.4173333333333,NA,OI05,NA,NA,NA,NA,NA,
Q12694969,NA,Q794,Iran,NA,NA,30.6641383333333,48.6451383333333,NA,OI0J,NA,NA,NA,NA,NA,
Q20454351,NA,Q794,Iran,NA,NA,30,53.7114983,NA,OI13,NA,NA,NA,NA,NA,
Q12693337,NA,Q794,Iran,NA,NA,35.9436383333333,50.0820566666667,NA,OI14,NA,NA,NA,NA,NA,
Q20462020,NA,Q794,Iran,NA,NA,26.9492866666667,56.2692816666667,NA,OI16,NA,NA,NA,NA,NA,
